audio,audio_filepath,speaker,transcript
912272968_434819_434820_38642,../Data/audio/mon/voices/912272968_434819_434820_38642.ogg,912272968,78 tam yüzdə 91 manat
568204248_434837_434838_37619,../Data/audio/mon/voices/568204248_434837_434838_37619.ogg,568204248,4 nöqtə 86 azn
568204248_434871_434872_39158,../Data/audio/mon/voices/568204248_434871_434872_39158.ogg,568204248,6074 tam onda 7 manat
568204248_434885_434886_37992,../Data/audio/mon/voices/568204248_434885_434886_37992.ogg,568204248,2 tam yüzdə 41 azn
912272968_435011_435014_36635,../Data/audio/mon/voices/912272968_435011_435014_36635.ogg,912272968,2 manat 90 qəpik
1269496718_435036_435040_39331,../Data/audio/mon/voices/1269496718_435036_435040_39331.ogg,1269496718,4 yevro 14 sent
912272968_435060_435065_38614,../Data/audio/mon/voices/912272968_435060_435065_38614.ogg,912272968,42 tam yüzdə 52 manat
912272968_435087_435090_37151,../Data/audio/mon/voices/912272968_435087_435090_37151.ogg,912272968,253 manat 22 qəpik
912272968_435105_435108_36769,../Data/audio/mon/voices/912272968_435105_435108_36769.ogg,912272968,30 manat 23 qəpik
1269496718_435156_435160_36436,../Data/audio/mon/voices/1269496718_435156_435160_36436.ogg,1269496718,5 manat 34 qəpik
568204248_435190_435193_38951,../Data/audio/mon/voices/568204248_435190_435193_38951.ogg,568204248,4091 tam yüzdə 97 manat
1269496718_435244_435249_38306,../Data/audio/mon/voices/1269496718_435244_435249_38306.ogg,1269496718,5 tam yüzdə 24 manat
568204248_435259_435260_36657,../Data/audio/mon/voices/568204248_435259_435260_36657.ogg,568204248,87 manat 5 qəpik
1269496718_435276_435285_36206,../Data/audio/mon/voices/1269496718_435276_435285_36206.ogg,1269496718,7 dollar 35 sent
1269496718_435292_435297_37484,../Data/audio/mon/voices/1269496718_435292_435297_37484.ogg,1269496718,9 nöqtə 22 azn
568204248_435331_435335_37260,../Data/audio/mon/voices/568204248_435331_435335_37260.ogg,568204248,6162 manat 82 qəpik
1269496718_435333_435337_38438,../Data/audio/mon/voices/1269496718_435333_435337_38438.ogg,1269496718,45 tam yüzdə 18 manat
912272968_435397_435402_38558,../Data/audio/mon/voices/912272968_435397_435402_38558.ogg,912272968,65 tam yüzdə 14 manat
912272968_435415_435422_39025,../Data/audio/mon/voices/912272968_435415_435422_39025.ogg,912272968,4158 tam yüzdə 61 manat
1269496718_435472_435475_37337,../Data/audio/mon/voices/1269496718_435472_435475_37337.ogg,1269496718,6639 manat 96 qəpik
912272968_435514_435519_37070,../Data/audio/mon/voices/912272968_435514_435519_37070.ogg,912272968,399 manat 5 qəpik
912272968_435533_435545_37035,../Data/audio/mon/voices/912272968_435533_435545_37035.ogg,912272968,708 manat 71 qəpik
568204248_435594_435601_37074,../Data/audio/mon/voices/568204248_435594_435601_37074.ogg,568204248,409 manat 39 qəpik
912272968_435590_435602_39109,../Data/audio/mon/voices/912272968_435590_435602_39109.ogg,912272968,7308 tam yüzdə 14 manat
912272968_435604_435613_38802,../Data/audio/mon/voices/912272968_435604_435613_38802.ogg,912272968,383 tam yüzdə 81 manat
619589413_435621_435623_37087,../Data/audio/mon/voices/619589413_435621_435623_37087.ogg,619589413,716 manat 11 qəpik
912272968_435627_435644_39074,../Data/audio/mon/voices/912272968_435627_435644_39074.ogg,912272968,4400 tam yüzdə 68 manat
860296669_435650_435662_36800,../Data/audio/mon/voices/860296669_435650_435662_36800.ogg,860296669,59 manat 64 qəpik
1269496718_435667_435675_39022,../Data/audio/mon/voices/1269496718_435667_435675_39022.ogg,1269496718,7611 tam yüzdə 50 manat
619589413_435737_435742_37060,../Data/audio/mon/voices/619589413_435737_435742_37060.ogg,619589413,852 manat 96 qəpik
568204248_435799_435803_37071,../Data/audio/mon/voices/568204248_435799_435803_37071.ogg,568204248,505 manat 11 qəpik
568204248_435831_435834_38759,../Data/audio/mon/voices/568204248_435831_435834_38759.ogg,568204248,475 tam yüzdə 62 manat
860296669_435837_435844_37027,../Data/audio/mon/voices/860296669_435837_435844_37027.ogg,860296669,111 manat 33 qəpik
341881303_435717_435926_38660,../Data/audio/mon/voices/341881303_435717_435926_38660.ogg,341881303,37 tam yüzdə 97 manat
912272968_435996_436002_38112,../Data/audio/mon/voices/912272968_435996_436002_38112.ogg,912272968,7 tam yüzdə 50 azn
1269496718_436012_436018_38423,../Data/audio/mon/voices/1269496718_436012_436018_38423.ogg,1269496718,23 tam yüzdə 51 manat
1269496718_436040_436048_37734,../Data/audio/mon/voices/1269496718_436040_436048_37734.ogg,1269496718,3 nöqtə 58 manat
912272968_436080_436090_38223,../Data/audio/mon/voices/912272968_436080_436090_38223.ogg,912272968,6 tam yüzdə 72 manat
568204248_436145_436148_37847,../Data/audio/mon/voices/568204248_436145_436148_37847.ogg,568204248,2 nöqtə 27 manat
568204248_436150_436156_36583,../Data/audio/mon/voices/568204248_436150_436156_36583.ogg,568204248,7 manat 2 qəpik
341881303_436152_436160_38320,../Data/audio/mon/voices/341881303_436152_436160_38320.ogg,341881303,10 tam yüzdə 83 manat
1269496718_436191_436197_37701,../Data/audio/mon/voices/1269496718_436191_436197_37701.ogg,1269496718,5 nöqtə 42 manat
1269496718_436198_436203_37059,../Data/audio/mon/voices/1269496718_436198_436203_37059.ogg,1269496718,271 manat 67 qəpik
912272968_436196_436206_37350,../Data/audio/mon/voices/912272968_436196_436206_37350.ogg,912272968,8616 manat 41 qəpik
619589413_436236_436240_37033,../Data/audio/mon/voices/619589413_436236_436240_37033.ogg,619589413,441 manat 57 qəpik
1269496718_436258_436265_36310,../Data/audio/mon/voices/1269496718_436258_436265_36310.ogg,1269496718,4 dollar 3 sent
619589413_436267_436271_39202,../Data/audio/mon/voices/619589413_436267_436271_39202.ogg,619589413,3 yevro 4 sent
619589413_436282_436285_38103,../Data/audio/mon/voices/619589413_436282_436285_38103.ogg,619589413,8 tam yüzdə 58 azn
568204248_436315_436317_38383,../Data/audio/mon/voices/568204248_436315_436317_38383.ogg,568204248,4 tam yüzdə 77 manat
1269496718_436339_436349_36421,../Data/audio/mon/voices/1269496718_436339_436349_36421.ogg,1269496718,3 manat 45 qəpik
860296669_436348_436359_38959,../Data/audio/mon/voices/860296669_436348_436359_38959.ogg,860296669,4838 tam yüzdə 76 manat
341881303_436356_436367_37958,../Data/audio/mon/voices/341881303_436356_436367_37958.ogg,341881303,10 tam yüzdə 83 azn
568204248_436366_436374_37922,../Data/audio/mon/voices/568204248_436366_436374_37922.ogg,568204248,10 tam yüzdə 89 azn
1269496718_436375_436381_38485,../Data/audio/mon/voices/1269496718_436375_436381_38485.ogg,1269496718,13 tam yüzdə 21 manat
341881303_436385_436393_37385,../Data/audio/mon/voices/341881303_436385_436393_37385.ogg,341881303,5667 manat 59 qəpik
860296669_436386_436398_37551,../Data/audio/mon/voices/860296669_436386_436398_37551.ogg,860296669,8 nöqtə 76 azn
1269496718_436604_436607_39324,../Data/audio/mon/voices/1269496718_436604_436607_39324.ogg,1269496718,2 yevro 78 sent
1269496718_436608_436615_36815,../Data/audio/mon/voices/1269496718_436608_436615_36815.ogg,1269496718,97 manat 36 qəpik
619589413_436642_436647_38455,../Data/audio/mon/voices/619589413_436642_436647_38455.ogg,619589413,90 tam yüzdə 64 manat
912272968_436641_436650_38651,../Data/audio/mon/voices/912272968_436641_436650_38651.ogg,912272968,65 tam yüzdə 75 manat
860296669_436629_436662_38583,../Data/audio/mon/voices/860296669_436629_436662_38583.ogg,860296669,11 tam yüzdə 86 manat
341881303_436692_436698_37898,../Data/audio/mon/voices/341881303_436692_436698_37898.ogg,341881303,9 nöqtə 47 manat
1269496718_436719_436729_36654,../Data/audio/mon/voices/1269496718_436719_436729_36654.ogg,1269496718,8 manat 15 qəpik
1269496718_436761_436767_36262,../Data/audio/mon/voices/1269496718_436761_436767_36262.ogg,1269496718,6 dollar 8 sent
619589413_436770_436775_37975,../Data/audio/mon/voices/619589413_436770_436775_37975.ogg,619589413,10 tam yüzdə 73 azn
568204248_436790_436795_36670,../Data/audio/mon/voices/568204248_436790_436795_36670.ogg,568204248,21 manat 54 qəpik
568204248_436882_436892_38987,../Data/audio/mon/voices/568204248_436882_436892_38987.ogg,568204248,3444 tam yüzdə 95 manat
568204248_436933_436939_39047,../Data/audio/mon/voices/568204248_436933_436939_39047.ogg,568204248,4814 tam yüzdə 59 manat
619589413_436949_436955_38861,../Data/audio/mon/voices/619589413_436949_436955_38861.ogg,619589413,574 tam yüzdə 59 manat
1269496718_436972_436981_39282,../Data/audio/mon/voices/1269496718_436972_436981_39282.ogg,1269496718,4 yevro 82 sent
619589413_436996_436999_39313,../Data/audio/mon/voices/619589413_436996_436999_39313.ogg,619589413,6 yevro 14 sent
619589413_437000_437007_37414,../Data/audio/mon/voices/619589413_437000_437007_37414.ogg,619589413,7 nöqtə 32 azn
1269496718_437016_437019_38761,../Data/audio/mon/voices/1269496718_437016_437019_38761.ogg,1269496718,790 tam yüzdə 85 manat
860296669_437030_437036_37596,../Data/audio/mon/voices/860296669_437030_437036_37596.ogg,860296669,5 nöqtə 83 azn
619589413_437026_437037_37397,../Data/audio/mon/voices/619589413_437026_437037_37397.ogg,619589413,3389 manat 17 qəpik
860296669_437039_437047_38895,../Data/audio/mon/voices/860296669_437039_437047_38895.ogg,860296669,722 tam yüzdə 58 manat
619589413_437058_437062_36734,../Data/audio/mon/voices/619589413_437058_437062_36734.ogg,619589413,63 manat 56 qəpik
619589413_437066_437071_37702,../Data/audio/mon/voices/619589413_437066_437071_37702.ogg,619589413,2 nöqtə 48 manat
619589413_437100_437105_37012,../Data/audio/mon/voices/619589413_437100_437105_37012.ogg,619589413,101 manat 37 qəpik
912272968_437112_437116_36235,../Data/audio/mon/voices/912272968_437112_437116_36235.ogg,912272968,3 dollar 90 sent
619589413_437156_437159_36456,../Data/audio/mon/voices/619589413_437156_437159_36456.ogg,619589413,6 manat 89 qəpik
860296669_437194_437208_37470,../Data/audio/mon/voices/860296669_437194_437208_37470.ogg,860296669,2 nöqtə 74 azn
1269496718_437216_437222_36860,../Data/audio/mon/voices/1269496718_437216_437222_36860.ogg,1269496718,88 manat 14 qəpik
912272968_437212_437224_38601,../Data/audio/mon/voices/912272968_437212_437224_38601.ogg,912272968,14 tam yüzdə 21 manat
713611046_437173_437232_36767,../Data/audio/mon/voices/713611046_437173_437232_36767.ogg,713611046,71 manat 1 qəpik
619589413_437230_437239_36710,../Data/audio/mon/voices/619589413_437230_437239_36710.ogg,619589413,70 manat 17 qəpik
1269496718_437242_437248_38062,../Data/audio/mon/voices/1269496718_437242_437248_38062.ogg,1269496718,2 tam yüzdə 13 azn
568204248_437253_437261_37266,../Data/audio/mon/voices/568204248_437253_437261_37266.ogg,568204248,8889 manat 75 qəpik
912272968_437356_437359_39401,../Data/audio/mon/voices/912272968_437356_437359_39401.ogg,912272968,2 yevro 68 sent
619589413_437368_437371_38978,../Data/audio/mon/voices/619589413_437368_437371_38978.ogg,619589413,3227 tam onda 6 manat
568204248_437474_437478_37473,../Data/audio/mon/voices/568204248_437474_437478_37473.ogg,568204248,3 nöqtə 86 azn
912272968_437498_437503_39254,../Data/audio/mon/voices/912272968_437498_437503_39254.ogg,912272968,10 yevro 8 sent
912272968_437545_437549_36665,../Data/audio/mon/voices/912272968_437545_437549_36665.ogg,912272968,43 manat 75 qəpik
912272968_437557_437563_37609,../Data/audio/mon/voices/912272968_437557_437563_37609.ogg,912272968,3 nöqtə 79 azn
341881303_437562_437569_37257,../Data/audio/mon/voices/341881303_437562_437569_37257.ogg,341881303,2357 manat 22 qəpik
341881303_437584_437589_36685,../Data/audio/mon/voices/341881303_437584_437589_36685.ogg,341881303,51 manat 2 qəpik
341881303_437635_437639_37178,../Data/audio/mon/voices/341881303_437635_437639_37178.ogg,341881303,7960 manat 75 qəpik
912272968_437661_437665_38003,../Data/audio/mon/voices/912272968_437661_437665_38003.ogg,912272968,7 tam yüzdə 40 azn
713611046_437265_437702_39072,../Data/audio/mon/voices/713611046_437265_437702_39072.ogg,713611046,7861 tam yüzdə 20 manat
341881303_437720_437723_39243,../Data/audio/mon/voices/341881303_437720_437723_39243.ogg,341881303,2 yevro 34 sent
568204248_437734_437737_36581,../Data/audio/mon/voices/568204248_437734_437737_36581.ogg,568204248,10 manat 97 qəpik
341881303_437756_437764_38151,../Data/audio/mon/voices/341881303_437756_437764_38151.ogg,341881303,1 tam yüzdə 78 azn
341881303_437771_437779_37090,../Data/audio/mon/voices/341881303_437771_437779_37090.ogg,341881303,511 manat 37 qəpik
671891258_428177_437809_36220,../Data/audio/mon/voices/671891258_428177_437809_36220.ogg,671891258,9 dollar 23 sent
912272968_437872_437876_37558,../Data/audio/mon/voices/912272968_437872_437876_37558.ogg,912272968,7 nöqtə 3 azn
912272968_437959_437964_37416,../Data/audio/mon/voices/912272968_437959_437964_37416.ogg,912272968,8 nöqtə 90 azn
568204248_438036_438040_36772,../Data/audio/mon/voices/568204248_438036_438040_36772.ogg,568204248,58 manat 82 qəpik
713611046_438044_438049_39305,../Data/audio/mon/voices/713611046_438044_438049_39305.ogg,713611046,1 yevro 61 sent
713611046_438066_438073_36414,../Data/audio/mon/voices/713611046_438066_438073_36414.ogg,713611046,8 manat 17 qəpik
713611046_438074_438081_38431,../Data/audio/mon/voices/713611046_438074_438081_38431.ogg,713611046,13 tam yüzdə 31 manat
568204248_438166_438170_38402,../Data/audio/mon/voices/568204248_438166_438170_38402.ogg,568204248,9 tam yüzdə 44 manat
568204248_438291_438295_38806,../Data/audio/mon/voices/568204248_438291_438295_38806.ogg,568204248,792 tam yüzdə 43 manat
341881303_438362_438401_37587,../Data/audio/mon/voices/341881303_438362_438401_37587.ogg,341881303,2 nöqtə 86 azn
568204248_438440_438443_36833,../Data/audio/mon/voices/568204248_438440_438443_36833.ogg,568204248,55 manat 20 qəpik
568204248_438456_438459_36901,../Data/audio/mon/voices/568204248_438456_438459_36901.ogg,568204248,41 manat 73 qəpik
341881303_438462_438465_37415,../Data/audio/mon/voices/341881303_438462_438465_37415.ogg,341881303,7 nöqtə 30 azn
341881303_438492_438493_38491,../Data/audio/mon/voices/341881303_438492_438493_38491.ogg,341881303,87 tam yüzdə 12 manat
568204248_438500_438501_36380,../Data/audio/mon/voices/568204248_438500_438501_36380.ogg,568204248,6 dollar 88 sent
341881303_438559_438561_36515,../Data/audio/mon/voices/341881303_438559_438561_36515.ogg,341881303,5 manat 75 qəpik
568204248_438582_438584_36802,../Data/audio/mon/voices/568204248_438582_438584_36802.ogg,568204248,83 manat 26 qəpik
568204248_438606_438609_38630,../Data/audio/mon/voices/568204248_438606_438609_38630.ogg,568204248,47 tam yüzdə 66 manat
619589413_438620_438623_36666,../Data/audio/mon/voices/619589413_438620_438623_36666.ogg,619589413,26 manat 26 qəpik
619589413_438638_438640_37273,../Data/audio/mon/voices/619589413_438638_438640_37273.ogg,619589413,2386 manat 8 qəpik
341881303_438647_438650_38376,../Data/audio/mon/voices/341881303_438647_438650_38376.ogg,341881303,9 tam yüzdə 45 manat
619589413_438699_438701_36469,../Data/audio/mon/voices/619589413_438699_438701_36469.ogg,619589413,10 manat 40 qəpik
619589413_438724_438727_39188,../Data/audio/mon/voices/619589413_438724_438727_39188.ogg,619589413,6 yevro 66 sent
341881303_438778_438784_36425,../Data/audio/mon/voices/341881303_438778_438784_36425.ogg,341881303,1 manat 51 qəpik
568204248_438858_438861_37720,../Data/audio/mon/voices/568204248_438858_438861_37720.ogg,568204248,9 nöqtə 44 manat
568204248_438910_438913_36588,../Data/audio/mon/voices/568204248_438910_438913_36588.ogg,568204248,6 manat 75 qəpik
568204248_438918_438923_37607,../Data/audio/mon/voices/568204248_438918_438923_37607.ogg,568204248,2 nöqtə 19 azn
341881303_438920_438925_38176,../Data/audio/mon/voices/341881303_438920_438925_38176.ogg,341881303,5 tam yüzdə 76 manat
619589413_438964_438967_37667,../Data/audio/mon/voices/619589413_438964_438967_37667.ogg,619589413,1 nöqtə 74 manat
619589413_438968_438971_37833,../Data/audio/mon/voices/619589413_438968_438971_37833.ogg,619589413,7 nöqtə 52 manat
341881303_438994_439000_37349,../Data/audio/mon/voices/341881303_438994_439000_37349.ogg,341881303,5869 manat 31 qəpik
568204248_439038_439041_36156,../Data/audio/mon/voices/568204248_439038_439041_36156.ogg,568204248,3 dollar 29 sent
619589413_439054_439057_37747,../Data/audio/mon/voices/619589413_439054_439057_37747.ogg,619589413,6 nöqtə 4 manat
568204248_439072_439076_38467,../Data/audio/mon/voices/568204248_439072_439076_38467.ogg,568204248,80 tam yüzdə 21 manat
568204248_439088_439091_37029,../Data/audio/mon/voices/568204248_439088_439091_37029.ogg,568204248,558 manat 20 qəpik
619589413_439090_439095_36576,../Data/audio/mon/voices/619589413_439090_439095_36576.ogg,619589413,5 manat 52 qəpik
568204248_439098_439100_37743,../Data/audio/mon/voices/568204248_439098_439100_37743.ogg,568204248,6 nöqtə 52 manat
619589413_439122_439126_37821,../Data/audio/mon/voices/619589413_439122_439126_37821.ogg,619589413,9 nöqtə 82 manat
568204248_439127_439129_37118,../Data/audio/mon/voices/568204248_439127_439129_37118.ogg,568204248,971 manat 15 qəpik
568204248_439144_439145_36465,../Data/audio/mon/voices/568204248_439144_439145_36465.ogg,568204248,9 manat 26 qəpik
619589413_439216_439219_37666,../Data/audio/mon/voices/619589413_439216_439219_37666.ogg,619589413,6 nöqtə 30 manat
341881303_439232_439237_37634,../Data/audio/mon/voices/341881303_439232_439237_37634.ogg,341881303,9 nöqtə 93 azn
341881303_439238_439243_37842,../Data/audio/mon/voices/341881303_439238_439243_37842.ogg,341881303,1 nöqtə 25 manat
568204248_439249_439254_38210,../Data/audio/mon/voices/568204248_439249_439254_38210.ogg,568204248,9 tam yüzdə 34 manat
619589413_439271_439273_36259,../Data/audio/mon/voices/619589413_439271_439273_36259.ogg,619589413,10 dollar 95 sent
619589413_439340_439344_37250,../Data/audio/mon/voices/619589413_439340_439344_37250.ogg,619589413,5797 manat 52 qəpik
341881303_439343_439350_36733,../Data/audio/mon/voices/341881303_439343_439350_36733.ogg,341881303,23 manat 99 qəpik
568204248_439360_439365_36643,../Data/audio/mon/voices/568204248_439360_439365_36643.ogg,568204248,5 manat 29 qəpik
619589413_439363_439367_39172,../Data/audio/mon/voices/619589413_439363_439367_39172.ogg,619589413,6 yevro 46 sent
619589413_439368_439371_38123,../Data/audio/mon/voices/619589413_439368_439371_38123.ogg,619589413,1 tam yüzdə 90 azn
568204248_439392_439397_38917,../Data/audio/mon/voices/568204248_439392_439397_38917.ogg,568204248,7025 tam yüzdə 68 manat
619589413_439488_439491_36853,../Data/audio/mon/voices/619589413_439488_439491_36853.ogg,619589413,87 manat 16 qəpik
619589413_439492_439495_38949,../Data/audio/mon/voices/619589413_439492_439495_38949.ogg,619589413,9210 tam onda 3 manat
568204248_439494_439497_38111,../Data/audio/mon/voices/568204248_439494_439497_38111.ogg,568204248,6 tam yüzdə 39 azn
568204248_439498_439499_38439,../Data/audio/mon/voices/568204248_439498_439499_38439.ogg,568204248,18 tam yüzdə 50 manat
619589413_439516_439517_37209,../Data/audio/mon/voices/619589413_439516_439517_37209.ogg,619589413,2536 manat 30 qəpik
568204248_439524_439525_39039,../Data/audio/mon/voices/568204248_439524_439525_39039.ogg,568204248,8132 tam onda 8 manat
619589413_439528_439531_36497,../Data/audio/mon/voices/619589413_439528_439531_36497.ogg,619589413,8 manat 86 qəpik
619589413_439567_439572_37762,../Data/audio/mon/voices/619589413_439567_439572_37762.ogg,619589413,10 nöqtə 5 manat
619589413_439577_439582_39010,../Data/audio/mon/voices/619589413_439577_439582_39010.ogg,619589413,6098 tam yüzdə 22 manat
568204248_439585_439588_38620,../Data/audio/mon/voices/568204248_439585_439588_38620.ogg,568204248,18 tam yüzdə 47 manat
341881303_439587_439590_37774,../Data/audio/mon/voices/341881303_439587_439590_37774.ogg,341881303,5 nöqtə 94 manat
341881303_439637_439638_38022,../Data/audio/mon/voices/341881303_439637_439638_38022.ogg,341881303,8 tam onda 5 azn
568204248_439636_439639_37207,../Data/audio/mon/voices/568204248_439636_439639_37207.ogg,568204248,9059 manat 71 qəpik
341881303_439666_439669_37644,../Data/audio/mon/voices/341881303_439666_439669_37644.ogg,341881303,5 nöqtə 21 azn
568204248_439762_439765_38851,../Data/audio/mon/voices/568204248_439762_439765_38851.ogg,568204248,773 tam onda 1 manat
568204248_439774_439779_36277,../Data/audio/mon/voices/568204248_439774_439779_36277.ogg,568204248,4 dollar 14 sent
341881303_439786_439791_38626,../Data/audio/mon/voices/341881303_439786_439791_38626.ogg,341881303,96 tam yüzdə 72 manat
568204248_439854_439857_38756,../Data/audio/mon/voices/568204248_439854_439857_38756.ogg,568204248,236 tam yüzdə 73 manat
341881303_439876_439878_37549,../Data/audio/mon/voices/341881303_439876_439878_37549.ogg,341881303,1 nöqtə 72 azn
341881303_439897_439901_36743,../Data/audio/mon/voices/341881303_439897_439901_36743.ogg,341881303,56 manat 48 qəpik
619589413_439915_439918_38671,../Data/audio/mon/voices/619589413_439915_439918_38671.ogg,619589413,923 tam yüzdə 79 manat
568204248_439948_439950_36372,../Data/audio/mon/voices/568204248_439948_439950_36372.ogg,568204248,10 dollar 53 sent
568204248_439962_439965_37804,../Data/audio/mon/voices/568204248_439962_439965_37804.ogg,568204248,9 nöqtə 83 manat
619589413_439998_439999_38168,../Data/audio/mon/voices/619589413_439998_439999_38168.ogg,619589413,3 tam yüzdə 75 manat
619589413_440015_440017_36527,../Data/audio/mon/voices/619589413_440015_440017_36527.ogg,619589413,3 manat 39 qəpik
619589413_440051_440053_38632,../Data/audio/mon/voices/619589413_440051_440053_38632.ogg,619589413,54 tam yüzdə 42 manat
619589413_440096_440101_36970,../Data/audio/mon/voices/619589413_440096_440101_36970.ogg,619589413,288 manat 86 qəpik
619589413_440123_440126_36383,../Data/audio/mon/voices/619589413_440123_440126_36383.ogg,619589413,9 dollar 61 sent
568204248_440130_440133_36563,../Data/audio/mon/voices/568204248_440130_440133_36563.ogg,568204248,6 manat 55 qəpik
568204248_440146_440147_38526,../Data/audio/mon/voices/568204248_440146_440147_38526.ogg,568204248,52 tam yüzdə 74 manat
619589413_440182_440187_38834,../Data/audio/mon/voices/619589413_440182_440187_38834.ogg,619589413,595 tam yüzdə 28 manat
619589413_440205_440210_37652,../Data/audio/mon/voices/619589413_440205_440210_37652.ogg,619589413,5 nöqtə 27 azn
619589413_440246_440247_37965,../Data/audio/mon/voices/619589413_440246_440247_37965.ogg,619589413,7 tam yüzdə 67 azn
619589413_440272_440277_38193,../Data/audio/mon/voices/619589413_440272_440277_38193.ogg,619589413,9 tam yüzdə 83 manat
568204248_440305_440310_37622,../Data/audio/mon/voices/568204248_440305_440310_37622.ogg,568204248,3 nöqtə 92 azn
341881303_440358_440362_39396,../Data/audio/mon/voices/341881303_440358_440362_39396.ogg,341881303,7 yevro 48 sent
341881303_440374_440384_38685,../Data/audio/mon/voices/341881303_440374_440384_38685.ogg,341881303,187 tam yüzdə 62 manat
568204248_440402_440405_38866,../Data/audio/mon/voices/568204248_440402_440405_38866.ogg,568204248,510 tam yüzdə 10 manat
619589413_440418_440421_38006,../Data/audio/mon/voices/619589413_440418_440421_38006.ogg,619589413,9 tam yüzdə 95 azn
619589413_440434_440437_36586,../Data/audio/mon/voices/619589413_440434_440437_36586.ogg,619589413,10 manat 96 qəpik
568204248_440457_440461_37826,../Data/audio/mon/voices/568204248_440457_440461_37826.ogg,568204248,10 nöqtə 63 manat
568204248_440534_440537_38443,../Data/audio/mon/voices/568204248_440534_440537_38443.ogg,568204248,16 tam yüzdə 22 manat
568204248_440587_440591_37109,../Data/audio/mon/voices/568204248_440587_440591_37109.ogg,568204248,612 manat 64 qəpik
619589413_440592_440594_36350,../Data/audio/mon/voices/619589413_440592_440594_36350.ogg,619589413,4 dollar 5 sent
568204248_440593_440596_37026,../Data/audio/mon/voices/568204248_440593_440596_37026.ogg,568204248,225 manat 85 qəpik
568204248_440644_440647_39329,../Data/audio/mon/voices/568204248_440644_440647_39329.ogg,568204248,5 yevro 36 sent
341881303_440694_440698_38171,../Data/audio/mon/voices/341881303_440694_440698_38171.ogg,341881303,9 tam yüzdə 98 manat
619589413_440704_440707_38611,../Data/audio/mon/voices/619589413_440704_440707_38611.ogg,619589413,33 tam yüzdə 44 manat
341881303_440743_440749_38499,../Data/audio/mon/voices/341881303_440743_440749_38499.ogg,341881303,94 tam yüzdə 36 manat
619589413_440754_440757_39102,../Data/audio/mon/voices/619589413_440754_440757_39102.ogg,619589413,1753 tam yüzdə 29 manat
619589413_440776_440777_37932,../Data/audio/mon/voices/619589413_440776_440777_37932.ogg,619589413,6 tam yüzdə 83 azn
619589413_440797_440798_37647,../Data/audio/mon/voices/619589413_440797_440798_37647.ogg,619589413,4 nöqtə 25 azn
619589413_440817_440818_38804,../Data/audio/mon/voices/619589413_440817_440818_38804.ogg,619589413,665 tam onda 5 manat
619589413_440829_440830_39403,../Data/audio/mon/voices/619589413_440829_440830_39403.ogg,619589413,3 yevro 97 sent
619589413_440842_440843_36203,../Data/audio/mon/voices/619589413_440842_440843_36203.ogg,619589413,6 dollar 26 sent
619589413_440944_440945_38324,../Data/audio/mon/voices/619589413_440944_440945_38324.ogg,619589413,4 tam yüzdə 83 manat
341881303_440958_440961_37996,../Data/audio/mon/voices/341881303_440958_440961_37996.ogg,341881303,2 tam yüzdə 11 azn
619589413_440960_440963_38702,../Data/audio/mon/voices/619589413_440960_440963_38702.ogg,619589413,586 tam yüzdə 33 manat
619589413_441010_441012_37916,../Data/audio/mon/voices/619589413_441010_441012_37916.ogg,619589413,1 tam yüzdə 37 azn
341881303_441054_441055_36215,../Data/audio/mon/voices/341881303_441054_441055_36215.ogg,341881303,1 dollar 72 sent
341881303_441068_441069_37892,../Data/audio/mon/voices/341881303_441068_441069_37892.ogg,341881303,9 nöqtə 5 manat
341881303_441092_441093_39310,../Data/audio/mon/voices/341881303_441092_441093_39310.ogg,341881303,7 yevro 74 sent
341881303_441157_441159_38764,../Data/audio/mon/voices/341881303_441157_441159_38764.ogg,341881303,969 tam yüzdə 65 manat
341881303_441161_441163_37531,../Data/audio/mon/voices/341881303_441161_441163_37531.ogg,341881303,10 nöqtə 55 azn
619589413_441177_441180_37838,../Data/audio/mon/voices/619589413_441177_441180_37838.ogg,619589413,4 nöqtə 78 manat
341881303_441221_441226_37927,../Data/audio/mon/voices/341881303_441221_441226_37927.ogg,341881303,6 tam yüzdə 53 azn
1269496718_441286_441289_38536,../Data/audio/mon/voices/1269496718_441286_441289_38536.ogg,1269496718,33 tam yüzdə 54 manat
1269496718_441294_441298_36227,../Data/audio/mon/voices/1269496718_441294_441298_36227.ogg,1269496718,1 dollar 4 sent
1269496718_441323_441327_37464,../Data/audio/mon/voices/1269496718_441323_441327_37464.ogg,1269496718,7 nöqtə 35 azn
1269496718_441339_441344_38633,../Data/audio/mon/voices/1269496718_441339_441344_38633.ogg,1269496718,100 tam yüzdə 40 manat
619589413_441352_441358_36814,../Data/audio/mon/voices/619589413_441352_441358_36814.ogg,619589413,85 manat 98 qəpik
341881303_441415_441416_39293,../Data/audio/mon/voices/341881303_441415_441416_39293.ogg,341881303,1 yevro 91 sent
619589413_441441_441442_37329,../Data/audio/mon/voices/619589413_441441_441442_37329.ogg,619589413,1633 manat 47 qəpik
1269496718_441447_441454_37338,../Data/audio/mon/voices/1269496718_441447_441454_37338.ogg,1269496718,1978 manat 97 qəpik
1269496718_441461_441466_38065,../Data/audio/mon/voices/1269496718_441461_441466_38065.ogg,1269496718,3 tam onda 9 azn
619589413_441485_441488_37125,../Data/audio/mon/voices/619589413_441485_441488_37125.ogg,619589413,763 manat 74 qəpik
